sweeps.thisRepN,sweeps.thisTrialN,sweeps.thisN,sweeps.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,instructions.started,instructions.stopped,blank_text.started,blank_text.stopped,,text.started,text.stopped,Delay,Prediction,Frequency,Volume,Psychopy_level,isCatchTrial,len(y),finished_audiograms,probe.started,probe.stopped,feedback.keys,feedback.started,feedback.stopped,ISI.started,ISI.stopped,text_2.started,text_2.stopped,feedback.rt,break_txt.started,break_txt.stopped,Intervals,Audiogram_frequency,Audiogram_none,Audiogram_both,Audiogram_time,participant,session,language (english or french),Resume previous experiment,date,expName,psychopyVersion,frameRate,
26,0,26,0,0,0,0,0,,,,,,872.440536799957,None,2.324408428940175,time,233.0,2.0,0.0002527783121180966,0,85,"['frequency', 'none', 'both', 'time']",0.023332769982516766,None,['space'],873.4612481999211,None,0.23710936994757503,2.56151779888775,873.6817159999628,None,[-0.7018082999857143],864.9606695999391,None,"[0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.5833333333333334, 0.16666666666666666, 0.5833333333333334, 0.3333333333333333, 0.16666666666666666, 0.3333333333333333, 0.3333333333333333, 0.5833333333333334, 0.5833333333333334, 0.3333333333333333, 0.3333333333333333]",,,,"{'estimation': [[125.0, 7.107040577535153], [132.17143231843332, 7.0], [133.9716828170366, 6.975180583259681], [143.5872943746293, 6.566393966816636], [151.89692999481528, 6.0], [153.89305166811442, 5.867914750676594], [164.0924705215066, 5.0], [164.93848884661162, 4.9301581352558355], [175.35275193696847, 4.0], [176.77669529663666, 3.876111244195945], [188.03564830189856, 3.0], [189.46457081379947, 2.890344211863757], [203.0630990890585, 2.181762636444643], [213.5615868118789, 2.0], [217.6376408240306, 1.929931005145997], [221.10977833472205, 2.0], [233.25824788420132, 2.236516952709424], [248.33206783901704, 3.0], [249.99999999999937, 3.0805476265456626], [263.14173233123677, 4.0], [267.94336563407256, 4.3156206389849325], [277.1483166412549, 5.0], [287.1745887492579, 5.701591557751742], [291.8614709462723, 6.0], [307.78610333622805, 6.971105747115467], [308.4555587573693, 7.0], [329.87697769322244, 7.903844075940945], [334.47664238428536, 8.0], [353.55339059327247, 8.396639441353365], [378.929141627598, 8.48558923059831], [406.12619817811606, 8.335530833184745], [435.2752816480601, 8.171505683053235], [466.5164957684015, 8.199670751419138], [499.9999999999975, 8.530501712343424], [527.2810098873314, 9.0], [535.8867312681438, 9.142112205332158], [574.3491774985137, 9.885404210661978], [581.3637906994035, 10.0], [615.5722066724546, 10.543762731336864], [659.7539553864424, 10.895960415272887], [707.1067811865431, 10.801687346396315], [757.8582832551941, 10.229805638256524], [770.3394675661913, 10.0], [812.2523963562301, 9.26065832386945], [824.4352357836052, 9.0], [870.5505632961181, 8.051916258817478], [873.0046046631926, 8.0], [921.8827229186059, 7.000000000000001], [933.0329915368008, 6.781845145225562], [976.4365423159837, 6.0], [999.9999999999914, 5.5936010826935885], [1040.801990169649, 5.0], [1071.773462536285, 4.566336400774549], [1122.620477976738, 4.0], [1148.6983549970246, 3.718905511174731], [1231.1444133449063, 3.036326366483513], [1236.9289519723966, 3.0], [1319.5079107728832, 2.50105918323849], [1414.2135623730828, 2.121019122465225], [1476.982838849136, 2.0], [1515.7165665103846, 1.9277258380089515], [1624.5047927124563, 1.9559951487890492], [1644.934082370167, 2.0], [1741.101126592234, 2.199777162447461], [1866.065983073597, 2.579153416507233], [1999.9999999999802, 2.9381718306960525], [2068.63675461691, 3.0], [2143.5469250725646, 3.064706085519566], [2174.2188127156687, 3.0], [2297.396709994049, 2.7494561617825046], [2436.5722237059244, 2.0], [2462.2888266898062, 1.8649475431757425], [2566.9541048429646, 1.0], [2639.01582154576, 0.4203530759070967], [2681.792242816632, 0.0], [2784.521123178337, -1.0], [2828.427124746159, -1.4122446461378493], [2889.9238616923626, -2.0], [2996.366933132107, -3.0], [3031.4331330207615, -3.316665547872765], [3122.9682511560663, -4.0], [3249.0095854249043, -4.908948522840731], [3271.126335224963, -5.0], [3482.2022531844555, -5.841612042019975], [3732.1319661471844, -5.897422313888196], [3999.999999999946, -5.06075930341486], [4011.218112687085, -5.0], [4196.756066748611, -4.0], [4287.093850145118, -3.5230849840378036], [4371.39090230043, -3.0], [4533.857952837548, -2.0], [4594.793419988081, -1.6356216552187681], [4707.17865068616, -1.0], [4888.062571419794, 0.0], [4924.577653379601, 0.19549664763989205], [5120.029131395515, 1.0], [5278.031643091506, 1.623719701758574], [5445.598613528758, 2.0], [5656.854249492303, 2.4554407546457098], [6062.866266041508, 2.686676846799267], [6498.019170849792, 2.488789645599816], [6964.404506368894, 2.1280140980658846], [7212.842639169384, 2.0], [7464.2639322943505, 1.875672471088452], [7999.999999999882, 1.926935472444167]], 'plus_line': [[125.0, 1.2005924272900712], [133.9716828170366, 1.3834015790769836], [143.5872943746293, 1.067542716326133], [144.56887651172465, 1.0], [153.89305166811442, 0.36692318820611214], [158.06558441767837, 0.0], [164.93848884661162, -0.5877150806928962], [169.23450876017816, -1.0], [176.77669529663666, -1.7014314485856503], [180.12820460682178, -2.0], [189.46457081379947, -2.8176482654706128], [192.28003099170246, -3.0], [203.0630990890585, -3.704283367043112], [214.4206853512905, -4.0], [217.6376408240306, -4.087701907823591], [222.23167574909422, -4.0], [233.25824788420132, -3.808681013677062], [247.27882489687127, -3.0], [249.99999999999937, -2.8523038141417594], [260.49644944230874, -2.0], [267.94336563407256, -1.4192522759538462], [272.87650060035946, -1.0], [284.93846718161586, 0.0], [287.1745887492579, 0.17531699751024876], [299.4385195939262, 1.0], [307.78610333622805, 1.5436210999959439], [318.79928553925487, 2.0], [329.87697769322244, 2.4393239440610732], [353.55339059327247, 2.7945706179093386], [378.929141627598, 2.7373920699517527], [406.12619817811606, 2.524468676423867], [435.2752816480601, 2.4195212877839865], [466.5164957684015, 2.5889202421677475], [494.5078951528766, 3.0], [499.99999999999693, 3.072779723363598], [535.8867312681438, 3.7598591177050045], [547.5600208778291, 4.0], [574.3491774985143, 4.516379536201832], [604.3165880441985, 5.0], [615.5722066724546, 5.170214638707353], [659.7539553864432, 5.524066643218125], [707.1067811865431, 5.453118319394083], [749.4926679717605, 5.0], [757.8582832551941, 4.910192856369127], [809.9056623854432, 4.0], [812.2523963562301, 3.9600918486904266], [858.6271997749166, 3.0], [870.5505632961181, 2.7655790215706286], [908.167757803182, 2.0], [933.0329915368008, 1.522190037278041], [962.3351403165266, 1.0], [999.9999999999926, 0.36137514634722534], [1024.827408603299, 0.0], [1071.773462536285, -0.6597904304063806], [1101.6901487080556, -1.0], [1148.698354997026, -1.524984433666227], [1204.4253666643392, -2.0], [1231.1444133449063, -2.227636748339606], [1319.5079107728832, -2.77758223796902], [1373.261491323803, -3.0], [1414.2135623730828, -3.17402403204904], [1515.7165665103864, -3.3999068953896625], [1624.5047927124563, -3.406647229149198], [1741.101126592234, -3.1716628043853055], [1790.5456658051562, -3.0], [1866.065983073597, -2.7617047039569966], [1999.9999999999802, -2.345853276710878], [2143.546925072562, -2.1679214156096633], [2297.396709994046, -2.485491092236023], [2387.967516571596, -3.0], [2462.2888266898062, -3.414142693817614], [2528.6977278660665, -4.0], [2639.01582154576, -4.912394037717943], [2647.4515144688257, -5.0], [2743.581686800258, -6.0], [2828.427124746159, -6.79752411661402], [2848.644865092179, -7.0], [2949.6367414475303, -8.0], [3031.4331330207615, -8.731458007627788], [3066.1361543930466, -9.0], [3199.9805729673158, -10.0], [3249.0095854249043, -10.342556322778721], [3408.962331070662, -11.0], [3482.2022531844596, -11.2932390894508], [3732.1319661471844, -11.384453706446976], [3859.4278909091227, -11.0], [3999.9999999999504, -10.59709235115879], [4115.787685841867, -10.0], [4287.093850145114, -9.106955613343702], [4305.065063699802, -9.0], [4472.793251680017, -8.0], [4594.793419988081, -7.257089171220841], [4641.506894182982, -7.0], [4821.488655532271, -6.0], [4924.577653379601, -5.427416673888608], [5027.628086263468, -5.0], [5268.8814472777285, -4.0], [5278.031643091506, -3.9634380175746853], [5656.854249492303, -3.103568521448026], [5809.679608773438, -3.0], [6062.866266041508, -2.844253454958626], [6498.019170849792, -2.997201780500607], [6502.298371817168, -3.0], [6964.404506368894, -3.307147607807852], [7464.2639322943505, -3.5484107131878173], [7999.999999999872, -3.7141703968677193]], 'minus_line': [[125.0, 12.77913573340478], [133.9716828170366, 12.383477013508976], [142.01170228997975, 12.0], [143.5872943746293, 11.930778984457675], [153.89305166811442, 11.26345155126967], [156.97635586392758, 11.0], [164.93848884661162, 10.34567331296521], [168.88422206614186, 10.0], [176.77669529663666, 9.328162976918062], [181.33463004648286, 9.0], [189.46457081379947, 8.43305386034927], [199.4192221064623, 8.0], [203.0630990890585, 7.8488040723539685], [217.6376408240306, 7.713307331218745], [230.99837983445434, 8.0], [233.25824788420132, 8.049904050265182], [249.99999999999937, 8.838578393566184], [252.4691408870961, 9.0], [267.94336563407256, 9.955676283696643], [268.57016955519754, 10.0], [283.1918881114762, 11.0], [287.1745887492579, 11.255177395000352], [298.9878003610574, 12.0], [307.78610333622805, 12.527306314361336], [317.6708529665912, 13.0], [329.87697769322244, 13.577041344200845], [344.9891821119717, 14.0], [353.55339059327247, 14.247142060237751], [378.929141627598, 14.486586041633455], [406.12619817811606, 14.372490788104564], [435.2752816480601, 14.112681769887509], [460.36077389288465, 14.0], [466.5164957684015, 13.975926546820675], [470.599278857174, 14.0], [499.9999999999975, 14.175662203617163], [535.8867312681438, 14.742743275638995], [548.4057892423577, 15.0], [574.3491774985143, 15.531270348327809], [601.1951835193601, 16.0], [615.5722066724546, 16.253389867681783], [659.7539553864432, 16.644915104064296], [707.1067811865431, 16.54198058914087], [750.7017673237212, 16.0], [757.8582832551941, 15.917628602833265], [806.0233300056628, 15.0], [812.2523963562301, 14.886748058738837], [852.2764248798338, 14.0], [870.5505632961192, 13.6066736227941], [898.1393776134939, 13.0], [933.0329915368008, 12.247960128301749], [945.8535464330218, 12.0], [998.8082869256232, 11.0], [999.9999999999926, 10.978490094977486], [1066.0683159565983, 10.0], [1071.773462536285, 9.91871467480096], [1148.6983549970273, 9.072943846359964], [1157.2292534250346, 9.0], [1231.1444133449063, 8.410037267531013], [1296.8922947458807, 8.0], [1319.5079107728848, 7.869419942498745], [1414.2135623730828, 7.490368393289738], [1515.7165665103846, 7.296780949672035], [1624.5047927124563, 7.331545846987345], [1741.1011265922298, 7.567261565382871], [1866.065983073597, 7.903771095467458], [1907.7495711129775, 8.0], [1999.9999999999802, 8.217119391717127], [2143.5469250725646, 8.314466654742471], [2297.396709994046, 8.001556070622868], [2297.6907398292715, 8.0], [2462.2888266898062, 7.16737323031134], [2483.2757153397374, 7.0], [2608.8303403962796, 6.0], [2639.01582154576, 5.762238633217319], [2719.805147143904, 5.0], [2821.5433128474747, 4.0], [2828.427124746159, 3.934642416334674], [2929.300721459109, 3.0], [3031.4331330207615, 2.011938371776985], [3033.0426410960013, 2.0], [3169.5505525639146, 1.0], [3249.0095854249043, 0.41326278920608683], [3352.1419591256645, 0.0], [3482.2022531844555, -0.5011222136642064], [3732.1319661471844, -0.48209475112024236], [3865.6024856314702, 0.0], [3999.9999999999504, 0.48507308016429473], [4085.2058189988793, 1.0], [4256.668218715252, 2.0], [4287.093850145118, 2.1725545462170137], [4407.532030236656, 3.0], [4563.455241716594, 4.0], [4594.793419988081, 4.193456851662185], [4727.88716314939, 5.0], [4907.223993650768, 6.0], [4924.577653379601, 6.093632329981063], [5141.474365031003, 7.0], [5278.031643091506, 7.530122423515415], [5505.2441867088155, 8.0], [5656.854249492303, 8.305923278610324], [6062.866266041508, 8.45012342294325], [6498.019170849792, 8.12863161269587], [6612.439840492121, 8.0], [6964.404506368894, 7.646359905562074], [7464.2639322943505, 7.35360586077286], [7999.999999999882, 7.639228232484722]]}",cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
26,0,26,0,1,0,1,0,,,,,,,,2.324408428940175,time,830.0,3.1182751720078894,5.6160301368571975e-05,0,86,"['frequency', 'none', 'both', 'time']",0.0008864699630066752,0.17622076987754554,None,876.0408672000049,876.0408672000049,0.17622076987754554,2.5006291988177205,876.2330986999441,876.0408672000049,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
26,0,26,0,2,0,2,0,,,,,,,,2.324408428940175,time,294.0,2.6387621313609335,0.00016377667424272616,0,87,"['frequency', 'none', 'both', 'time']",0.0012258699862286448,0.17511436995118856,None,878.6046969000017,878.6046969000017,0.17511436995118856,2.4995227988913635,878.7978711000178,878.6046969000017,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
26,0,26,0,3,0,3,0,,,,,,,,2.324408428940175,time,165.0,2.2785956842506687,0.0005107689107170654,0,88,"['frequency', 'none', 'both', 'time']",0.0010562699753791094,None,None,881.1670974999433,881.1670974999433,0.199153269873932,2.523561698814107,881.386613599956,881.1670974999433,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
26,0,26,0,4,0,4,0,,,,,,,,2.324408428940175,time,554.0,4.991978805690071,0.00011196492936936032,0,89,"['frequency', 'none', 'both', 'time']",0.0016524699749425054,0.20056327001657337,None,883.7493169999216,883.7493169999216,0.20056327001657337,2.5249716989567483,883.9669193999143,883.7493169999216,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
26,0,26,0,5,0,5,0,,,,,,,,2.324408428940175,time,,,,1,89,"['frequency', 'none', 'both', 'time']",0.0025098698679357767,0.1788171698572114,['space'],886.3274567999179,886.3274567999179,0.1788171698572114,2.5032255987973864,886.522435599938,886.3274567999179,[-2.1464591999538243],,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
26,0,26,0,6,0,6,0,,,,,,,,2.324408428940175,time,1318.0,1.8178529245539516,6.511774109409582e-05,0,90,"['frequency', 'none', 'both', 'time']",0.0021635699085891247,None,None,888.8868748999666,888.8868748999666,0.19910006993450224,2.523508498874677,889.106431299937,888.8868748999666,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
26,0,26,0,7,0,7,0,,,,,,,,2.324408428940175,time,1046.0,2.894187998380665,6.415717392513942e-05,0,91,"['frequency', 'none', 'both', 'time']",0.00173006986733526,None,None,891.4751269000117,891.4751269000117,0.199396769865416,2.523805198805591,891.6967461999739,891.4751269000117,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
26,0,26,0,8,0,8,0,,,,,,,,2.324408428940175,time,208.0,2.8650145062826327,0.0003473671470000969,0,92,"['frequency', 'none', 'both', 'time']",0.0008612698875367641,0.17338166991248727,None,894.0577920000069,894.0577920000069,0.17338166991248727,2.4977900988526622,894.2530994999688,894.0577920000069,,,,,,,,,cbtxie,001,fr,0,2022-05-05_15h50.30.825,Continuous,2022.1.1,None,
,,,,,,,,,,,,,,,2.324408428940175,time,370.0,3.8318968164039724,0.000131111880101333,0,93,"['frequency', 'none', 'both', 'time']",,,,,,,,,,,,,,,,,,,,,,,,,,
